current[A]	odmr_peak_pos_0[Hz]	odmr_peak_pos_1[Hz]
0.01335035035035035	2648208272.646864	2724770942.9752026
0.01354954954954955	2648208561.1517453	2724768858.13083
0.013748748748748749	2648211475.9589896	2724769077.0014544
0.013947947947947948	2648210109.308034	2724769274.305958
0.014147147147147147	2648210961.9053745	2724768784.6963863
0.014346346346346347	2648212447.142213	2724769576.659069
0.014545545545545546	2648210138.7424603	2724768410.4079885
0.014744744744744746	2648211623.7296066	2724768558.501642
0.014943943943943945	2648209761.7685137	2724767788.4477315
0.015143143143143144	2648212081.864638	2724766700.97844
0.015342342342342344	2648209663.2439733	2724766323.1363707
0.015541541541541543	2648214121.5949116	2724765215.1849556
0.015740740740740743	2648212816.859209	2724766802.5205526
0.015939939939939942	2648210567.3989134	2724767455.6338987
0.01613913913913914	2648214095.69681	2724764803.324004
0.01633833833833834	2648217411.9758096	2724764238.2828054
0.016537537537537537	2648217265.6463127	2724763584.9792643
0.01673673673673674	2648217422.8679976	2724764652.657186
0.01693593593593594	2648218373.221505	2724766975.4626617
0.01713513513513514	2648216884.763427	2724764083.974149
0.017334334334334338	2648216280.094535	2724765081.0828342
0.017533533533533534	2648217731.707126	2724763800.565942
0.017732732732732733	2648217149.5845356	2724765088.7156234
0.017931931931931933	2648217986.8667116	2724762844.8302555
0.018131131131131132	2648220617.679778	2724761996.41908
0.01833033033033033	2648219775.6530466	2724764451.3029246
0.01852952952952953	2648219140.865828	2724765252.656144
0.01872872872872873	2648218850.5892572	2724766280.1047153
0.01892792792792793	2648220098.858717	2724763919.62755
0.01912712712712713	2648220416.5290546	2724764019.799162
0.01932632632632633	2648222020.5905647	2724764320.0826874
0.019525525525525528	2648222551.228142	2724764288.1756153
0.019724724724724727	2648220799.1235533	2724764831.160346
0.019923923923923927	2648223356.2989426	2724765096.972724
0.020123123123123126	2648220649.1770077	2724766272.0111933
0.020322322322322325	2648221185.7577763	2724764454.6119127
0.020521521521521525	2648222651.882579	2724766097.7537756
0.020720720720720724	2648223163.3778563	2724765469.229124
0.020919919919919924	2648224392.2548356	2724765162.5458493
0.02111911911911912	2648224330.826213	2724765137.185723
0.02131831831831832	2648225642.753212	2724763434.0771537
0.02151751751751752	2648225734.61897	2724764540.0733767
0.021716716716716718	2648225684.2936687	2724764402.857439
0.021915915915915917	2648225643.862595	2724766590.47913
0.022115115115115117	2648227000.209488	2724765112.110052
0.022314314314314316	2648227287.917192	2724765180.173483
0.022513513513513515	2648228726.0298376	2724765406.7223787
0.022712712712712715	2648226174.376235	2724765568.463952
0.022911911911911914	2648227564.416465	2724764301.103177
0.023111111111111114	2648227405.3147697	2724766635.1282134
0.023310310310310313	2648227737.576869	2724768275.5000544
0.023509509509509512	2648226608.711253	2724769112.012136
0.02370870870870871	2648228876.018152	2724766186.6691475
0.02390790790790791	2648230881.4679985	2724762923.201573
0.02410710710710711	2648233753.5986996	2724761879.8089046
0.02430630630630631	2648231371.6624436	2724762468.867968
0.02450550550550551	2648231692.042332	2724763567.8983717
0.024704704704704705	2648233880.6394196	2724762522.367352
0.024903903903903905	2648235370.6347075	2724763553.520034
0.025103103103103104	2648233354.5465193	2724762706.6336646
0.025302302302302303	2648233961.377326	2724764348.200736
0.025501501501501503	2648232709.462475	2724764867.3132334
0.025700700700700702	2648231326.582779	2724763892.3413525
0.0258998998998999	2648236219.8884063	2724763112.739256
0.0260990990990991	2648235137.3828306	2724761915.946945
0.0262982982982983	2648235533.0089674	2724762244.299562
0.0264974974974975	2648234945.774315	2724762020.4413137
0.0266966966966967	2648233567.1000066	2724760768.7396464
0.0268958958958959	2648235843.9023128	2724762605.358179
0.027095095095095098	2648235638.0186186	2724760354.8674326
0.027294294294294297	2648236777.273349	2724760691.439213
0.027493493493493497	2648238089.746237	2724758080.397499
0.027692692692692696	2648240212.9719987	2724757834.666572
0.027891891891891896	2648238823.2203875	2724757760.1823483
0.028091091091091095	2648239107.657832	2724757990.2742033
0.028290290290290294	2648239906.1415725	2724756505.4426165
0.02848948948948949	2648240687.561612	2724754989.2584977
0.02868868868868869	2648240761.9549036	2724756638.855962
0.02888788788788789	2648240474.921557	2724758348.44292
0.02908708708708709	2648240800.2950974	2724757669.58107
0.029286286286286288	2648239701.5206966	2724758565.3914127
0.029485485485485487	2648239659.665374	2724756524.8863506
0.029684684684684687	2648239606.6233883	2724758312.655858
0.029883883883883886	2648239170.0518284	2724754937.295232
0.030083083083083086	2648240044.007984	2724756652.9655156
0.030282282282282285	2648240899.5675993	2724756957.6696744
0.030481481481481484	2648242505.1308093	2724756335.289113
0.030680680680680684	2648240179.1101055	2724755493.917673
0.030879879879879883	2648241871.543588	2724755905.558197
0.031079079079079083	2648243151.360449	2724752194.4504957
0.03127827827827828	2648246520.0632744	2724751404.509039
0.03147747747747748	2648243387.7899866	2724752516.418995
0.03167667667667668	2648243591.072164	2724754292.1144104
0.03187587587587588	2648243288.580904	2724754974.2674227
0.03207507507507507	2648242979.090825	2724754850.487409
0.032274274274274276	2648241787.5276656	2724754891.806794
0.03247347347347348	2648243852.674806	2724754381.8233075
0.032672672672672674	2648243496.0040736	2724752971.59429
0.03287187187187188	2648244387.680503	2724752936.68381
0.03307107107107107	2648247533.638172	2724749366.190783
0.033270270270270276	2648250002.262187	2724748034.170208
0.03346946946946947	2648247615.905138	2724753150.4870625
0.033668668668668675	2648245635.614968	2724752071.6107845
0.03386786786786787	2648247557.2267103	2724751457.125825
0.03406706706706707	2648245354.757465	2724750938.5233335
0.03426626626626627	2648250647.2184334	2724749754.7181168
0.034465465465465465	2648249162.995489	2724750941.1087112
0.03466466466466467	2648249042.532381	2724748364.2334933
0.034863863863863864	2648249824.4530067	2724748828.235287
0.03506306306306307	2648250071.190447	2724745389.7654085
0.03526226226226226	2648250830.2295375	2724747651.0735435
0.035461461461461466	2648251828.9458947	2724747165.0528965
0.03566066066066066	2648251852.0197496	2724747506.851832
0.035859859859859865	2648251565.738864	2724747233.378927
0.03605905905905906	2648251412.1820965	2724747615.4037137
0.036258258258258264	2648254211.5016623	2724747596.1187887
0.03645745745745746	2648252064.489389	2724746461.86185
0.03665665665665666	2648254414.562183	2724746583.8811455
0.03685585585585586	2648253498.9238963	2724746444.466222
0.03705505505505506	2648252994.892565	2724747761.585686
0.03725425425425426	2648251640.5822945	2724746795.3838916
0.03745345345345345	2648253350.8212867	2724747014.336158
0.037652652652652656	2648254701.675929	2724743009.0378766
0.03785185185185185	2648254497.255223	2724745331.724308
0.038051051051051055	2648256145.7898226	2724747554.238532
0.03825025025025025	2648253770.550962	2724747453.2807
0.038449449449449453	2648253625.805867	2724747291.233197
0.03864864864864865	2648255508.234309	2724744917.151462
0.03884784784784785	2648256173.0242133	2724741823.3965673
0.03904704704704705	2648259422.632437	2724742551.29319
0.03924624624624625	2648257058.578766	2724742727.558029
0.03944544544544545	2648257085.7656026	2724742273.808392
0.03964464464464465	2648257781.343403	2724743447.629013
0.039843843843843846	2648256317.7222495	2724744954.6762085
0.04004304304304305	2648260021.318144	2724742182.9339056
0.040242242242242245	2648260838.0404196	2724741870.2804623
0.04044144144144145	2648262264.406691	2724742267.2306995
0.04064064064064064	2648259864.2972217	2724741087.2144747
0.040839839839839846	2648261012.0966735	2724742951.6211686
0.04103903903903904	2648258985.88264	2724742754.2782564
0.04123823823823824	2648260404.8563604	2724741636.1884737
0.04143743743743744	2648258796.18338	2724743818.2300787
0.04163663663663664	2648258390.6087694	2724745812.642172
0.04183583583583584	2648259724.4283314	2724743622.099639
0.042035035035035036	2648262536.479087	2724740540.6245728
0.04223423423423424	2648260647.448125	2724740318.4401264
0.042433433433433435	2648261729.185703	2724738915.1642838
0.04263263263263264	2648261977.657839	2724741653.300418
0.04283183183183183	2648263687.5763044	2724738671.264017
0.043031031031031036	2648263470.0405717	2724742371.3443785
0.04323023023023023	2648265296.4241133	2724742173.7565484
0.043429429429429435	2648262855.9828186	2724742602.8018284
0.04362862862862863	2648264730.9642487	2724743229.570541
0.043827827827827834	2648265166.656417	2724740799.852024
0.04402702702702703	2648264602.3320436	2724740495.0769553
0.04422622622622623	2648270084.930952	2724742859.9467154
0.04442542542542543	2648265366.6693544	2724737740.739949
0.04462462462462463	2648270066.111711	2724740973.5480523
0.04482382382382383	2648267388.9507856	2724742441.004135
0.04502302302302302	2648266215.8842273	2724742349.3738694
0.045222222222222226	2648266650.2255955	2724739654.154146
0.04542142142142142	2648270165.7147913	2724739411.6598434
0.045620620620620625	2648269873.919702	2724738928.1095963
0.04581981981981982	2648268834.9185534	2724740816.737568
0.046019019019019024	2648270711.551237	2724742134.18563
0.04621821821821822	2648268382.7186804	2724740856.7100797
0.04641741741741742	2648270920.6375904	2724738948.0522156
0.04661661661661662	2648268999.5328827	2724740422.2307806
0.04681581581581582	2648270739.994689	2724738769.377719
0.04701501501501502	2648270231.993817	2724740365.4270477
0.04721421421421422	2648270639.756272	2724739626.4527736
0.047413413413413416	2648271638.736973	2724739778.742385
0.04761261261261262	2648273509.4890585	2724739615.2899837
0.047811811811811815	2648272533.5559816	2724740037.836338
0.04801101101101102	2648274349.4690685	2724739702.433817
0.048210210210210214	2648273113.896838	2724740498.99268
0.04840940940940941	2648273339.0585213	2724741986.100689
0.04860860860860861	2648273548.6317377	2724740850.659936
0.04880780780780781	2648277170.94114	2724737962.084124
0.04900700700700701	2648277357.885787	2724735712.23123
0.04920620620620621	2648278278.929066	2724736238.9838
0.04940540540540541	2648278791.791399	2724737675.414336
0.049604604604604606	2648279033.339623	2724738146.41949
0.04980380380380381	2648278287.7990646	2724739611.572361
0.050003003003003005	2648276804.4085417	2724738909.66822
0.05020220220220221	2648275539.871504	2724741457.7050824
0.050401401401401404	2648278348.8148074	2724737948.400509
0.050600600600600606	2648279137.356231	2724737539.88221
0.0507997997997998	2648281074.229289	2724736411.000001
0.050998998998999005	2648279803.0402894	2724736993.890215
0.0511981981981982	2648279428.6982603	2724736856.553165
0.051397397397397404	2648281437.392305	2724736653.391431
0.0515965965965966	2648278827.1917872	2724736028.9592752
0.0517957957957958	2648280932.030877	2724735486.198145
0.051994994994995	2648283288.9215994	2724734251.740804
0.052194194194194195	2648282469.427862	2724735903.78317
0.0523933933933934	2648281608.545847	2724733788.4828787
0.052592592592592594	2648282054.8549957	2724733884.3751254
0.052791791791791796	2648283018.6015434	2724736642.5195637
0.05299099099099099	2648280965.943883	2724737244.8161416
0.053190190190190195	2648282259.2936945	2724734428.854052
0.05338938938938939	2648285115.407034	2724732275.3931017
0.053588588588588594	2648285831.4201593	2724732192.27602
0.05378778778778779	2648286605.671384	2724732653.8119326
0.05398698698698699	2648284267.7529945	2724734900.634534
0.05418618618618619	2648283342.244682	2724737066.8841143
0.05438538538538539	2648283794.6277504	2724734161.0852537
0.05458458458458459	2648285181.9775553	2724732092.292273
0.05478378378378379	2648286545.9898243	2724731922.7330484
0.054982982982982986	2648287929.359827	2724728691.0507555
0.05518218218218219	2648287692.337408	2724731248.6388826
0.055381381381381385	2648287362.287887	2724730526.3589315
0.05558058058058059	2648288913.9443665	2724729289.738199
0.055779779779779784	2648290250.6844954	2724730065.6232195
0.05597897897897898	2648287784.337541	2724732011.855693
0.05617817817817818	2648284825.921036	2724732444.5512714
0.05637737737737738	2648286607.494074	2724730787.528365
0.05657657657657658	2648291503.952228	2724729787.0128136
0.05677577577577578	2648293206.1020427	2724728073.0315275
0.05697497497497498	2648291641.212079	2724726178.258895
0.057174174174174176	2648293205.3202667	2724729264.6759176
0.05737337337337338	2648292303.8043394	2724727922.418229
0.057572572572572575	2648292106.9516797	2724726275.1574206
0.05777177177177178	2648290749.7904267	2724722919.9385486
0.057970970970970974	2648293717.4370527	2724727036.489629
0.05817017017017018	2648292573.2854166	2724725848.3575325
0.05836936936936937	2648293003.5989103	2724725287.72165
0.058568568568568576	2648287600.9165177	2724723118.6951914
0.05876776776776777	2648294151.306573	2724718521.048537
0.058966966966966974	2648295028.914427	2724723044.1970587
0.05916616616616617	2648298056.522478	2724726028.4063864
0.059365365365365366	2648282791.9802103	2724726981.8875103
0.05956456456456457	2648294258.810158	2724726771.84943
0.059763763763763765	2648305114.231686	2724725767.8034487
0.05996296296296297	2648299244.034465	2724725162.1900225
0.060162162162162164	2648298793.30583	2724721658.193939
0.06036136136136137	2648282868.8100944	2724720910.5797806
0.06056056056056056	2648296725.613562	2724720695.6256127
0.060759759759759766	2648297889.863203	2724722410.7855067
0.06095895895895896	2648297560.783828	2724720604.870296
0.061158158158158164	2648298485.650788	2724720460.9928465
0.06135735735735736	2648297592.6418676	2724719459.1003942
0.06155655655655656	2648298691.49508	2724719500.255576
0.06175575575575576	2648301887.54245	2724718443.6892505
0.06195495495495496	2648299506.8765974	2724721269.814582
0.06215415415415416	2648296669.1325397	2724722431.5496316
0.06235335335335336	2648299013.935237	2724722278.8666964
0.06255255255255256	2648298107.4882784	2724724495.9681
0.06275175175175175	2648298871.9575605	2724722255.93015
0.06295095095095095	2648294844.7188673	2724722652.5035048
0.06315015015015014	2648299501.6597676	2724719722.915344
0.06334934934934935	2648301993.71327	2724719649.263996
0.06354854854854855	2648303600.34346	2724721521.392577
0.06374774774774775	2648301241.688896	2724720518.6739044
0.06394694694694696	2648303420.675637	2724716482.6213517
0.06414614614614615	2648304061.822921	2724717817.5180693
0.06434534534534535	2648304007.4239154	2724719157.63396
0.06454454454454454	2648300977.9422145	2724737634.43242
0.06474374374374375	2648301891.5854774	2724720177.8225584
0.06494294294294295	2648304329.379042	2724718849.299793
0.06514214214214215	2648305377.5048285	2724722312.540703
0.06534134134134134	2648309869.823414	2724719833.562742
0.06554054054054055	2648304708.1625037	2724720855.562289
0.06573973973973975	2648304227.4396195	2724722047.0809774
0.06593893893893894	2648305668.8233995	2724718252.7549343
0.06613813813813814	2648305856.0304556	2724721000.0053463
0.06633733733733735	2648302749.398353	2724719868.2494364
0.06653653653653654	2648307300.321917	2724720965.5096474
0.06673573573573574	2648304853.4523535	2724718455.370039
0.06693493493493494	2648308819.7755737	2724719642.857302
0.06713413413413413	2648308803.2705183	2724716753.4190283
0.06733333333333334	2648309711.070374	2724718444.8233356
0.06753253253253254	2648309678.6712084	2724718065.198323
0.06773173173173173	2648310833.5486555	2724718066.5078526
0.06793093093093093	2648310751.0566826	2724717136.130823
0.06813013013013014	2648311178.828846	2724718705.8556585
0.06832932932932934	2648311906.7162514	2724717760.9668493
0.06852852852852853	2648311001.014748	2724719771.7613015
0.06872772772772773	2648307233.364516	2724721086.9943333
0.06892692692692694	2648310865.4327354	2724718045.949583
0.06912612612612613	2648311850.387865	2724719396.758315
0.06932532532532533	2648313933.483041	2724719510.650754
0.06952452452452453	2648311660.445857	2724722169.620037
0.06972372372372374	2648310202.2249546	2724720678.6493597
0.06992292292292293	2648313733.380408	2724717599.6070013
0.07012212212212213	2648314880.022641	2724719338.0590496
0.07032132132132132	2648314364.8356667	2724716803.3124437
0.07052052052052052	2648314553.184122	2724718083.6931715
0.07071971971971973	2648316154.1194596	2724715391.4723015
0.07091891891891892	2648315703.1174116	2724716550.0015497
0.07111811811811812	2648318706.0788016	2724716189.9151077
0.07131731731731732	2648317314.0929985	2724717129.2499824
0.07151651651651653	2648315746.995162	2724719595.6382036
0.07171571571571572	2648316648.685813	2724717769.678619
0.07191491491491492	2648319052.239026	2724716204.8064413
0.07211411411411411	2648316941.28607	2724718550.0138426
0.07231331331331332	2648320162.490712	2724716500.472313
0.07251251251251252	2648318602.028494	2724714610.387479
0.07271171171171172	2648318144.99638	2724714272.764756
0.07291091091091091	2648321675.2677965	2724713667.300516
0.07311011011011012	2648319530.63338	2724715888.5671506
0.07330930930930932	2648318672.5125427	2724717759.0547414
0.07350850850850851	2648318770.494545	2724715740.121497
0.07370770770770771	2648318434.312986	2724713943.8772907
0.0739069069069069	2648321034.0889063	2724711226.729552
0.07410610610610611	2648323327.9692416	2724711367.9846
0.07430530530530531	2648323211.927439	2724711492.8965116
0.0745045045045045	2648321584.4194174	2724713079.412492
0.0747037037037037	2648322828.7566233	2724713679.8075514
0.07490290290290291	2648322618.4815197	2724713591.6656837
0.07510210210210211	2648322458.2246475	2724714134.6585875
0.0753013013013013	2648323838.5791545	2724711603.273162
0.0755005005005005	2648324143.7250524	2724711924.784786
0.07569969969969971	2648323060.7069273	2724710512.2582083
0.0758988988988989	2648325895.4733534	2724709213.805066
0.0760980980980981	2648323735.6962576	2724710786.0036316
0.0762972972972973	2648324155.208845	2724710286.5451603
0.07649649649649651	2648325001.37278	2724711057.6964703
0.0766956956956957	2648326139.752131	2724710295.1892624
0.0768948948948949	2648328111.4302735	2724709527.899293
0.0770940940940941	2648326160.475709	2724710006.291209
0.0772932932932933	2648326891.6798563	2724710736.421499
0.0774924924924925	2648325925.6381397	2724710161.0499153
0.0776916916916917	2648325489.501397	2724711366.2369533
0.0778908908908909	2648324886.0634274	2724711030.0941358
0.07809009009009009	2648327578.043486	2724708919.2418575
0.0782892892892893	2648328163.317746	2724708165.103749
0.0784884884884885	2648328260.008393	2724707994.211586
0.07868768768768769	2648330217.412939	2724706441.387969
0.07888688688688689	2648331387.346965	2724707145.078725
0.0790860860860861	2648328911.6153574	2724710442.4310193
0.07928528528528529	2648329363.2046485	2724708738.8964453
0.07948448448448449	2648331306.2149096	2724710706.7134776
0.07968368368368368	2648327860.6405573	2724710905.045253
0.0798828828828829	2648330739.5678186	2724708642.958606
0.08008208208208209	2648331163.19302	2724706954.113458
0.08028128128128129	2648332886.750684	2724705875.139103
0.08048048048048048	2648333183.385543	2724707764.7010994
0.08067967967967969	2648331354.8526897	2724707325.972164
0.08087887887887889	2648333901.5148926	2724706161.49743
0.08107807807807808	2648331959.6353683	2724704422.0719185
0.08127727727727728	2648337739.9691734	2724704258.583027
0.08147647647647648	2648335409.7619243	2724708965.6531453
0.08167567567567569	2648342254.4567003	2724701138.7488947
0.08187487487487488	2648336383.6762724	2724697585.821306
0.08207407407407408	2648337012.9522576	2724698912.0288234
0.08227327327327327	2648338102.9869566	2724701266.362547
0.08247247247247248	2648337678.838724	2724701566.002092
0.08267167167167168	2648339513.0218897	2724690929.297288
0.08287087087087087	2648338915.1287026	2724702572.8713903
0.08307007007007007	2648338587.726637	2724701880.3948183
0.08326926926926928	2648339035.295598	2724700907.2658825
0.08346846846846848	2648334709.20158	2724702751.5116305
0.08366766766766767	2648339229.3773723	2724702896.438195
0.08386686686686687	2648341580.1180663	2724701233.6198387
0.08406606606606608	2648336962.332755	2724700618.1329117
0.08426526526526527	2648348567.343766	2724701094.653133
0.08446446446446447	2648344425.23982	2724699849.502744
0.08466366366366367	2648346392.580312	2724698764.876501
0.08486286286286286	2648344058.9198666	2724699632.357077
0.08506206206206207	2648345829.553177	2724701322.8603883
0.08526126126126127	2648344261.445409	2724692140.8274717
0.08546046046046046	2648347902.248194	2724696551.349409
0.08565965965965966	2648341552.3139815	2724703504.712664
0.08585885885885887	2648341518.7244673	2724697399.432248
0.08605805805805807	2648343221.350594	2724699156.2321663
0.08625725725725726	2648346043.4431868	2724699735.963536
0.08645645645645646	2648344445.306571	2724697809.472595
0.08665565565565567	2648343468.3808804	2724697690.9760866
0.08685485485485486	2648345809.4075146	2724697418.5535054
0.08705405405405406	2648346318.1341066	2724699560.2685046
0.08725325325325325	2648346880.047296	2724710363.3328753
0.08745245245245246	2648348382.522339	2724692501.494867
0.08765165165165166	2648345976.9897957	2724703426.3642783
0.08785085085085086	2648343626.421866	2724701399.8350964
0.08805005005005005	2648346058.667095	2724698881.3643045
0.08824924924924926	2648346970.5843616	2724699223.091156
0.08844844844844846	2648348485.673133	2724698946.203946
0.08864764764764765	2648344992.807249	2724695849.8835244
0.08884684684684685	2648353084.391031	2724701193.911362
0.08904604604604605	2648354608.3948536	2724700913.8678946
0.08924524524524526	2648347381.0162024	2724701353.5421457
0.08944444444444445	2648352240.157441	2724692797.264327
0.08964364364364365	2648345036.648247	2724698974.340091
0.08984284284284284	2648347246.5028467	2724701210.417595
0.09004204204204205	2648349672.7230873	2724700231.056542
0.09024124124124125	2648349383.0177693	2724700705.126731
0.09044044044044044	2648351279.947036	2724699178.9043694
0.09063963963963964	2648349724.4004216	2724699097.0234795
0.09083883883883885	2648353494.996178	2724700234.331578
0.09103803803803805	2648351862.6969776	2724696084.537654
0.09123723723723724	2648353780.8083296	2724700492.607415
0.09143643643643644	2648353763.5996046	2724698236.8210454
0.09163563563563565	2648353015.7321577	2724697604.674138
0.09183483483483484	2648352972.939625	2724710377.9124355
0.09203403403403404	2648352311.8277235	2724699905.6965704
0.09223323323323324	2648354434.767625	2724697836.895426
0.09243243243243243	2648362167.8417883	2724699766.9506273
0.09263163163163164	2648357336.9016323	2724711788.49781
0.09283083083083084	2648364675.8929067	2724702618.605972
0.09303003003003003	2648358616.5249834	2724697361.585143
0.09322922922922923	2648357658.3082666	2724693518.0502696
0.09342842842842844	2648345302.338956	2724697712.179281
0.09362762762762764	2648361715.63575	2724694677.133197
0.09382682682682683	2648356812.274374	2724698571.52199
0.09402602602602603	2648360339.058503	2724695582.8392935
0.09422522522522524	2648361493.2118344	2724693113.3602085
0.09442442442442443	2648360369.1065426	2724693486.5181894
0.09462362362362363	2648358770.2413244	2724695156.352193
0.09482282282282282	2648357585.258439	2724693980.446782
0.09502202202202203	2648360891.7771244	2724692906.97097
0.09522122122122123	2648360083.1924524	2724692423.770288
0.09542042042042043	2648361237.58017	2724699950.1191177
0.09561961961961962	2648363462.9229393	2724692211.668211
0.09581881881881882	2648356772.151534	2724691413.738434
0.09601801801801803	2648380382.4986496	2724692515.860666
0.09621721721721722	2648360451.3022976	2724693695.1146584
0.09641641641641642	2648360556.4590373	2724694076.7249966
0.09661561561561562	2648363284.096556	2724695035.694863
0.09681481481481483	2648351946.900482	2724696394.107408
0.09701401401401402	2648359069.1089134	2724695345.961476
0.09721321321321322	2648362448.151604	2724691409.839629
0.09741241241241241	2648364578.8261795	2724691048.07427
0.09761161161161162	2648364680.6668735	2724689563.1387577
0.09781081081081082	2648366016.3452897	2724692695.297019
0.09801001001001002	2648364237.810216	2724689817.907068
0.09820920920920921	2648367354.6698613	2724685776.8860435
0.09840840840840842	2648367629.867237	2724688116.108388
0.09860760760760762	2648364670.0992317	2724688410.9584494
0.09880680680680681	2648366274.0807705	2724687713.830308
0.09900600600600601	2648367722.8888874	2724688095.5839586
0.09920520520520522	2648366521.890267	2724689526.1625676
0.09940440440440441	2648366130.189838	2724690686.8388
0.09960360360360361	2648366247.733251	2724689435.9626303
0.0998028028028028	2648367680.7197585	2724688299.2757325
0.100002002002002	2648368381.604304	2724687609.915664
0.10020120120120121	2648367399.3653955	2724687733.6428165
0.10040040040040041	2648370367.153598	2724686368.0721045
0.1005995995995996	2648371419.2831507	2724684679.66102
0.1007987987987988	2648371414.4893665	2724686377.369973
0.10099799799799801	2648368594.215751	2724685338.5288386
0.1011971971971972	2648370762.6569395	2724685682.525112
0.1013963963963964	2648371626.5438747	2724684495.178438
0.1015955955955956	2648370564.141198	2724686608.5425005
0.10179479479479481	2648370568.6982293	2724685185.9400177
0.101993993993994	2648373278.2850213	2724683966.9598894
0.1021931931931932	2648372059.159811	2724684547.443454
0.1023923923923924	2648372194.826712	2724683177.7850103
0.1025915915915916	2648371940.934249	2724683498.6434603
0.1027907907907908	2648373576.685526	2724684297.5924845
0.10298998998999	2648373944.2345457	2724682654.1449966
0.10318918918918919	2648373952.9195404	2724683594.64411
0.10338838838838839	2648372588.376843	2724683384.8223667
0.1035875875875876	2648374273.2552586	2724683342.3723917
0.1037867867867868	2648373659.497609	2724684121.837602
0.10398598598598599	2648372937.861289	2724681779.68252
0.10418518518518519	2648374375.0515833	2724680184.8187475
0.1043843843843844	2648376835.218381	2724680278.0682425
0.10458358358358359	2648376695.8778706	2724682286.826871
0.10478278278278279	2648377881.3692513	2724681711.1709843
0.10498198198198198	2648374915.190774	2724681653.707058
0.1051811811811812	2648375958.235586	2724682393.4078565
0.10538038038038039	2648376798.1212645	2724681128.1422787
0.10557957957957959	2648376729.6040263	2724680141.7675757
0.10577877877877878	2648379963.4931755	2724677888.614129
0.10597797797797799	2648378858.518922	2724678922.327706
0.10617717717717719	2648377937.083942	2724679650.8423963
0.10637637637637638	2648380856.9936423	2724678631.6427593
0.10657557557557558	2648381179.474831	2724677663.8070865
0.10677477477477477	2648381933.6066	2724677294.441833
0.10697397397397398	2648383787.153625	2724676827.5706983
0.10717317317317318	2648382056.849725	2724679438.0274124
