# [General]
# timestamp=2024-05-29T13:03:55.767923
# comments='# '
# delimiter='\t'
# column_dtypes=float;;float
# column_headers='Frequency (Hz);;ai0 (V)'
# 
# [Metadata]
# microwave cw power (dbm)=13.0
# microwave scan power (dbm)=13.0
# approx. run time (s)=601.2057962417603
# number of frequency sweeps (#)=281
# start frequencies (hz)=(2600000000.0,)
# stop frequencies (hz)=(2620000000.0,)
# step sizes (hz)=(1000,)
# data rate (hz)=500.0
# oversampling factor (hz)=1
# averaged scans (#)=0
# 
# ---- END HEADER ----
2.600000000000000e+09	1.788000456562364e-03
2.600020020020020e+09	7.599758977366586e-03
2.600040040040040e+09	5.694494676520585e-03
2.600060060060060e+09	2.192927723676336e-03
2.600080080080080e+09	5.591507300166165e-03
2.600100100100100e+09	1.397117081539557e-03
2.600120120120120e+09	4.469180270013427e-03
2.600140140140140e+09	-4.310483910893058e-03
2.600160160160160e+09	4.843679385485396e-03
2.600180180180180e+09	-3.700507497839263e-04
2.600200200200200e+09	4.720796846210931e-03
2.600220220220220e+09	7.325906422588770e-03
2.600240240240240e+09	8.804007728117569e-03
2.600260260260260e+09	3.660496118586780e-03
2.600280280280280e+09	3.428774768727697e-03
2.600300300300300e+09	2.092281011478053e-03
2.600320320320320e+09	4.336935255373289e-03
2.600340340340340e+09	2.122709159334778e-03
2.600360360360360e+09	1.942481349332723e-03
2.600380380380380e+09	2.675095344097995e-03
2.600400400400401e+09	8.763291335929344e-04
2.600420420420421e+09	5.197112995371507e-03
2.600440440440441e+09	3.965947071360445e-03
2.600460460460461e+09	2.127390274245364e-03
2.600480480480481e+09	3.436967046007378e-03
2.600500500500501e+09	4.097021679532090e-03
2.600520520520521e+09	-3.006758733126118e-03
2.600540540540541e+09	-3.478148852361632e-04
2.600560560560561e+09	3.480268437297433e-03
2.600580580580581e+09	3.504844882613789e-03
2.600600600600601e+09	6.004626618993659e-03
2.600620620620621e+09	2.981960845213447e-04
2.600640640640641e+09	-7.468906189716919e-04
2.600660660660661e+09	1.917904810343078e-03
2.600680680680681e+09	-7.937029384623674e-04
2.600700700700701e+09	2.107495062460780e-03
2.600720720720721e+09	1.730655270959964e-03
2.600740740740741e+09	5.630127580595602e-03
2.600760760760761e+09	4.372044543827767e-03
2.600780780780781e+09	6.807459213617929e-03
2.600800800800801e+09	4.903365146535623e-03
2.600820820820821e+09	4.022121903747284e-03
2.600840840840841e+09	7.472195203517321e-03
2.600860860860861e+09	5.695664934899125e-03
2.600880880880881e+09	1.377221726441328e-03
2.600900900900901e+09	2.676265537968592e-03
2.600920920920921e+09	1.308173420663093e-03
2.600940940940941e+09	1.483719997325634e-03
2.600960960960961e+09	-3.572018361337124e-03
2.600980980980981e+09	-2.480939970126704e-05
2.601001001001001e+09	1.804384805592092e-03
2.601021021021021e+09	6.909276220860234e-03
2.601041041041041e+09	6.257413606473664e-03
2.601061061061061e+09	4.532376913259963e-03
2.601081081081081e+09	1.172417489486099e-03
2.601101101101101e+09	-8.030655172805583e-04
2.601121121121121e+09	3.558679244905427e-03
2.601141141141141e+09	3.212267521731055e-03
2.601161161161161e+09	6.011648488148333e-03
2.601181181181181e+09	3.486120085753127e-03
2.601201201201201e+09	2.081748110302190e-03
2.601221221221221e+09	3.602224873496478e-04
2.601241241241241e+09	4.189816043609055e-05
2.601261261261261e+09	1.021447596292394e-03
2.601281281281281e+09	2.217504178957519e-03
2.601301301301301e+09	2.279774806285348e-04
2.601321321321321e+09	2.126220110543511e-03
2.601341341341341e+09	4.624831333520733e-03
2.601361361361362e+09	2.009189021842451e-03
2.601381381381382e+09	6.410968456245778e-04
2.601401401401402e+09	-9.236073270522159e-04
2.601421421421422e+09	-1.870387938642446e-03
2.601441441441442e+09	3.995204806144811e-03
2.601461461461462e+09	-9.095637114515955e-04
2.601481481481482e+09	2.886921338889974e-03
2.601501501501502e+09	-2.268293229257552e-03
2.601521521521522e+09	2.973524213592727e-03
2.601541541541542e+09	3.969457991061059e-03
2.601561561561562e+09	3.048424204736080e-03
2.601581581581582e+09	2.474972372215837e-03
2.601601601601602e+09	4.228096406045942e-03
2.601621621621622e+09	4.128620099241751e-03
2.601641641641642e+09	1.381903053345024e-03
2.601661661661662e+09	2.905646388119645e-03
2.601681681681682e+09	4.126279431004462e-03
2.601701701701702e+09	-4.332473671717017e-04
2.601721721721722e+09	4.228096439461666e-03
2.601741741741742e+09	9.781461871239392e-04
2.601761761761762e+09	2.056001458184310e-03
2.601781781781782e+09	-1.137529157205431e-04
2.601801801801802e+09	3.333979693870889e-03
2.601821821821822e+09	1.467335561073823e-03
2.601841841841842e+09	3.241525217837468e-03
2.601861861861862e+09	9.042750888667822e-03
2.601881881881882e+09	2.957139897427798e-03
2.601901901901902e+09	3.506015263884392e-03
2.601921921921922e+09	7.420701549216123e-03
2.601941941941942e+09	3.927326924861072e-03
2.601961961961962e+09	5.877062969454189e-03
2.601981981981982e+09	3.936689209909677e-03
2.602002002002002e+09	4.257599164383471e-04
2.602022022022022e+09	3.316425082536247e-03
2.602042042042042e+09	-2.413167814308496e-04
2.602062062062062e+09	2.896283884312317e-03
2.602082082082082e+09	1.694620754739024e-04
2.602102102102102e+09	1.029639676656757e-03
2.602122122122122e+09	3.035550736706760e-03
2.602142142142142e+09	5.709708503359372e-03
2.602162162162162e+09	5.919438719611756e-04
2.602182182182182e+09	-1.198630024853167e-03
2.602202202202202e+09	-1.052341404403337e-03
2.602222222222222e+09	1.264056789102484e-05
2.602242242242242e+09	6.720856334569879e-03
2.602262262262262e+09	6.930341703783672e-03
2.602282282282282e+09	-2.148921698864230e-03
2.602302302302302e+09	-1.432692046859975e-03
2.602322322322322e+09	-1.192778609664320e-03
2.602342342342342e+09	1.519073757779026e-04
2.602362362362362e+09	2.917349420057108e-03
2.602382382382382e+09	2.467024517560977e-04
2.602402402402402e+09	-2.398197641008020e-03
2.602422422422422e+09	1.743528697004019e-03
2.602442442442442e+09	5.092955370170737e-03
2.602462462462462e+09	7.959210882885342e-06
2.602482482482482e+09	-1.032201653699974e-04
2.602502502502502e+09	1.380732673915314e-03
2.602522522522522e+09	2.043127946724804e-03
2.602542542542542e+09	1.415841938167882e-03
2.602562562562562e+09	1.476698051740989e-03
2.602582582582582e+09	1.605432141809700e-03
2.602602602602602e+09	3.191201829031113e-03
2.602622622622622e+09	4.974754146042138e-03
2.602642642642642e+09	3.392495187973000e-03
2.602662662662663e+09	5.790704593431416e-04
2.602682682682683e+09	5.778756796754235e-03
2.602702702702703e+09	2.606046998997928e-03
2.602722722722723e+09	2.084088953800795e-03
2.602742742742743e+09	6.065482828324953e-03
2.602762762762763e+09	-1.631644752023016e-03
2.602782782782783e+09	2.411775639664568e-03
2.602802802802803e+09	4.936378695832814e-04
2.602822822822823e+09	1.675650816433892e-03
2.602842842842843e+09	2.283041532939010e-03
2.602862862862863e+09	-2.378058292403741e-04
2.602882882882883e+09	6.327632206441276e-03
2.602902902902903e+09	3.912112873460509e-03
2.602922922922923e+09	2.366133495088014e-03
2.602942942942943e+09	2.369644450126426e-03
2.602962962962963e+09	-6.041126766320415e-04
2.602982982982983e+09	5.711230333174088e-05
2.603003003003003e+09	1.345623421769204e-03
2.603023023023023e+09	4.709093740085172e-03
2.603043043043043e+09	2.608387619830643e-03
2.603063063063063e+09	-2.276485352254196e-03
2.603083083083083e+09	-2.401708592411720e-03
2.603103103103103e+09	2.903305748598731e-03
2.603123123123123e+09	2.614239246150438e-03
2.603143143143143e+09	3.812880807688748e-04
2.603163163163163e+09	2.781593654903724e-03
2.603183183183183e+09	8.564337752306820e-04
2.603203203203203e+09	8.868619979452646e-04
2.603223223223223e+09	5.421812371359290e-03
2.603243243243243e+09	3.048424207006777e-03
2.603263263263263e+09	3.338660924991348e-03
2.603283283283283e+09	-5.526191621117531e-04
2.603303303303303e+09	1.648733573860391e-03
2.603323323323323e+09	5.458092061392038e-03
2.603343343343343e+09	3.774016177543952e-03
2.603363363363363e+09	2.342727306124429e-03
2.603383383383383e+09	3.654644541537708e-03
2.603403403403403e+09	3.578574434917852e-03
2.603423423423423e+09	4.755906077233673e-03
2.603443443443443e+09	8.341980134981891e-04
2.603463463463463e+09	1.885136257419773e-03
2.603483483483483e+09	3.118642777223234e-03
2.603503503503503e+09	1.622986845556713e-03
2.603523523523523e+09	3.514207411766741e-03
2.603543543543543e+09	-3.566166766192944e-03
2.603563563563563e+09	-2.158284157995623e-03
2.603583583583583e+09	3.392495236476269e-03
2.603603603603604e+09	-3.162164790269988e-04
2.603623623623624e+09	1.640541470458058e-03
2.603643643643644e+09	1.144574633790073e-04
2.603663663663664e+09	-2.246874079936924e-05
2.603683683683684e+09	5.356275033323121e-03
2.603703703703704e+09	2.772230988464088e-03
2.603723723723724e+09	-7.819998479128915e-04
2.603743743743744e+09	3.598469755235201e-03
2.603763763763764e+09	9.243119166989136e-04
2.603783783783784e+09	5.005182088581476e-03
2.603803803803804e+09	3.524740217383296e-03
2.603823823823824e+09	3.700286681080535e-03
2.603843843843844e+09	1.694619738546660e-04
2.603863863863864e+09	8.061105660322587e-04
2.603883883883884e+09	2.764038830680818e-03
2.603903903903904e+09	3.369089063242646e-03
2.603923923923924e+09	4.939644770522319e-03
2.603943943943944e+09	1.677991429277103e-03
2.603963963963964e+09	2.584981489218778e-03
2.603983983983984e+09	4.666962574564687e-03
2.604004004004004e+09	5.356275070871635e-03
2.604024024024024e+09	5.046142931175411e-03
2.604044044044044e+09	1.196994087277570e-03
2.604064064064064e+09	2.345067980234980e-03
2.604084084084084e+09	8.306871629334241e-04
2.604104104104104e+09	2.256368679885761e-04
2.604124124124124e+09	7.000560360077328e-03
2.604144144144144e+09	5.147959959079977e-03
2.604164164164164e+09	3.726033587284328e-03
2.604184184184184e+09	8.072808654805383e-04
2.604204204204204e+09	3.496652772921708e-03
2.604224224224224e+09	3.077681864657518e-03
2.604244244244244e+09	3.642941455925153e-03
2.604264264264264e+09	9.547399182851194e-04
2.604284284284284e+09	1.670969445262129e-03
2.604304304304304e+09	4.130960783107695e-03
2.604324324324324e+09	2.431670939290442e-03
2.604344344344344e+09	3.630068050172744e-03
2.604364364364364e+09	6.797171208057051e-04
2.604384384384384e+09	3.368163554123808e-04
2.604404404404405e+09	5.422982731059319e-03
2.604424424424425e+09	8.018729985994608e-03
2.604444444444445e+09	6.262094893770963e-03
2.604464464464465e+09	5.321165710815781e-03
2.604484484484485e+09	5.241584692646780e-03
2.604504504504505e+09	6.757135807991304e-03
2.604524524524525e+09	6.860123119953418e-03
2.604544544544545e+09	3.689753932413640e-03
2.604564564564565e+09	3.163114565945320e-03
2.604584584584585e+09	4.587381538535703e-03
2.604604604604605e+09	1.890987794119810e-03
2.604624624624625e+09	5.517777837321222e-03
2.604644644644645e+09	6.626061226680463e-03
2.604664664664665e+09	6.593292491429114e-03
2.604684684684685e+09	4.499608229997862e-03
2.604704704704705e+09	2.665732937325202e-03
2.604724724724725e+09	3.410049849616742e-03
2.604744744744745e+09	4.494927091718615e-03
2.604764764764765e+09	3.797422402312905e-03
2.604784784784785e+09	6.667022036760404e-03
2.604804804804805e+09	7.500282820371740e-03
2.604824824824825e+09	1.795022341203974e-03
2.604844844844845e+09	5.055505487735978e-03
2.604864864864865e+09	1.567982209341406e-03
2.604884884884885e+09	3.160773830149981e-03
2.604904904904905e+09	-7.480608952439627e-04
2.604924924924925e+09	3.291848569689492e-03
2.604944944944945e+09	4.754735818742598e-03
2.604964964964965e+09	2.573278314249519e-03
2.604984984984985e+09	1.929607979500371e-03
2.605005005005005e+09	4.829635657818362e-03
2.605025025025025e+09	3.480268477506950e-03
2.605045045045045e+09	4.022121838558137e-03
2.605065065065065e+09	2.967672778710663e-03
2.605085085085085e+09	2.938415017002455e-03
2.605105105105105e+09	9.664430106749851e-04
2.605125125125125e+09	-2.178179351051318e-03
2.605145145145145e+09	4.336935151351489e-03
2.605165165165165e+09	4.671643784011494e-03
2.605185185185185e+09	6.528000013984091e-04
2.605205205205205e+09	-1.005529033983838e-03
2.605225225225225e+09	-2.503525515238214e-03
2.605245245245245e+09	4.128864064948437e-04
2.605265265265265e+09	1.735336525807206e-03
2.605285285285285e+09	4.971488143899849e-04
2.605305305305305e+09	4.847190281129956e-03
2.605325325325325e+09	6.773766236843950e-04
2.605345345345345e+09	5.954547576035414e-04
2.605365365365366e+09	-1.242857586958722e-04
2.605385385385386e+09	1.307003219432385e-03
2.605405405405406e+09	1.633519578819510e-03
2.605425425425426e+09	2.033765551562967e-03
2.605445445445446e+09	5.439367124690887e-03
2.605465465465466e+09	1.896839297518396e-03
2.605485485485486e+09	9.325040554587833e-04
2.605505505505506e+09	-6.858248053926716e-03
2.605525525525526e+09	-2.361917958657165e-03
2.605545545545546e+09	1.776541539865699e-04
2.605565565565566e+09	1.242636060191630e-03
2.605585585585586e+09	-4.869891996260907e-03
2.605605605605606e+09	-1.298106467392760e-03
2.605625625625626e+09	-1.726439876593471e-03
2.605645645645646e+09	5.357689749047430e-04
2.605665665665666e+09	-1.769741339077299e-03
2.605685685685686e+09	-4.930748027607056e-03
2.605705705705706e+09	-4.036631344021712e-03
2.605725725725726e+09	-1.468971752633619e-03
2.605745745745746e+09	-1.914859702030920e-03
2.605765765765766e+09	-1.996781374663651e-03
2.605785785785786e+09	-1.454927949398362e-03
2.605805805805806e+09	-1.189267687663973e-03
2.605825825825826e+09	-4.869891973200978e-03
2.605845845845846e+09	-4.886276320521583e-03
2.605865865865866e+09	-6.332779283713916e-03
2.605885885885886e+09	-7.771090018187426e-03
2.605905905905906e+09	-9.136841372642776e-03
2.605925925925926e+09	-7.287751910940661e-03
2.605945945945946e+09	-4.819568557678690e-03
2.605965965965966e+09	-3.396471956918524e-03
2.605985985985986e+09	-2.611194078327452e-03
2.606006006006006e+09	-5.549841898870275e-03
2.606026026026026e+09	-7.225725529562708e-03
2.606046046046046e+09	-4.199304426510834e-03
2.606066066066066e+09	-8.235702944423273e-03
2.606086086086086e+09	-6.708448683685965e-03
2.606106106106106e+09	-5.638785554582931e-03
2.606126126126126e+09	-7.408293786723336e-03
2.606146146146146e+09	-1.382159154571455e-02
2.606166166166166e+09	-1.303631369006850e-02
2.606186186186186e+09	-8.974168372515504e-03
2.606206206206206e+09	-1.082325789378547e-02
2.606226226226226e+09	-1.020299365682664e-02
2.606246246246246e+09	-1.019246089825319e-02
2.606266266266266e+09	-9.912756891168587e-03
2.606286286286286e+09	-1.009883607249338e-02
2.606306306306306e+09	-1.342134561302824e-02
2.606326326326326e+09	-1.112402744439841e-02
2.606346346346346e+09	-1.041833078059366e-02
2.606366366366366e+09	-1.090986078664382e-02
2.606386386386386e+09	-1.442781211894409e-02
2.606406406406406e+09	-1.228380450472321e-02
2.606426426426426e+09	-1.292279360016694e-02
2.606446446446446e+09	-2.061406953889434e-02
2.606466466466466e+09	-1.685503452036445e-02
2.606486486486486e+09	-1.560163276769243e-02
2.606506506506506e+09	-1.951046732421265e-02
2.606526526526526e+09	-1.735007545245553e-02
2.606546546546546e+09	-1.794576310662666e-02
2.606566566566566e+09	-2.202312256565622e-02
2.606586586586586e+09	-2.437193422589697e-02
2.606606606606606e+09	-2.497113294699995e-02
2.606626626626626e+09	-2.034957958497536e-02
2.606646646646646e+09	-2.792616493164604e-02
2.606666666666667e+09	-2.517593703214667e-02
2.606686686686687e+09	-3.066937109985010e-02
2.606706706706707e+09	-2.906955765518445e-02
2.606726726726727e+09	-2.853823700008325e-02
2.606746746746747e+09	-3.167466721914895e-02
2.606766766766767e+09	-3.021880186249444e-02
2.606786786786787e+09	-3.223290505159122e-02
2.606806806806807e+09	-2.853940737970127e-02
2.606826826826827e+09	-3.126388853474751e-02
2.606846846846847e+09	-3.430318311582700e-02
2.606866866866867e+09	-3.640037811819201e-02
2.606886886886887e+09	-4.140345237833992e-02
2.606906906906907e+09	-3.992066987901550e-02
2.606926926926927e+09	-3.631611579550945e-02
2.606946946946947e+09	-4.016409427536525e-02
2.606966966966967e+09	-4.176741868410767e-02
2.606986986986987e+09	-4.383535594522033e-02
2.607007007007007e+09	-4.409984610403513e-02
2.607027027027027e+09	-4.724212772882317e-02
2.607047047047047e+09	-5.242894061206804e-02
2.607067067067067e+09	-5.466189161886407e-02
2.607087087087087e+09	-5.982529824901636e-02
2.607107107107107e+09	-5.791886363324421e-02
2.607127127127127e+09	-5.951867711492578e-02
2.607147147147147e+09	-5.854614968637836e-02
2.607167167167167e+09	-6.228880030641130e-02
2.607187187187187e+09	-6.548959756060477e-02
2.607207207207207e+09	-6.740890550173718e-02
2.607227227227227e+09	-6.485997080461836e-02
2.607247247247247e+09	-6.695014408653414e-02
2.607267267267267e+09	-7.337631478308183e-02
2.607287287287287e+09	-7.891773134111388e-02
2.607307307307307e+09	-7.607387879553909e-02
2.607327327327327e+09	-7.624357377502555e-02
2.607347347347347e+09	-8.077852387675671e-02
2.607367367367367e+09	-8.282305497921692e-02
2.607387387387387e+09	-8.788113364490430e-02
2.607407407407407e+09	-9.319668044613656e-02
2.607427427427427e+09	-9.623831547072315e-02
2.607447447447447e+09	-1.040711984256182e-01
2.607467467467467e+09	-1.041578013493063e-01
2.607487487487487e+09	-1.054720591234071e-01
2.607507507507507e+09	-1.119684484105030e-01
2.607527527527527e+09	-1.124166769710316e-01
2.607547547547547e+09	-1.181722602368668e-01
2.607567567567567e+09	-1.223210080319171e-01
2.607587587587587e+09	-1.242812768419169e-01
2.607607607607608e+09	-1.282849063992245e-01
2.607627627627628e+09	-1.282497970331219e-01
2.607647647647648e+09	-1.388785498198199e-01
2.607667667667668e+09	-1.425509816013395e-01
2.607687687687688e+09	-1.460958496428891e-01
2.607707707707708e+09	-1.489303395799663e-01
2.607727727727728e+09	-1.558515511012818e-01
2.607747747747748e+09	-1.605128945122290e-01
2.607767767767768e+09	-1.659501532920494e-01
2.607787787787788e+09	-1.700146388686848e-01
2.607807807807808e+09	-1.719199029851792e-01
2.607827827827828e+09	-1.819950989359681e-01
2.607847847847848e+09	-1.846938329864177e-01
2.607867867867868e+09	-1.920047574035953e-01
2.607887887887888e+09	-1.961031818760226e-01
2.607907907907908e+09	-2.029728994640559e-01
2.607927927927928e+09	-2.044334458966848e-01
2.607947947947948e+09	-2.122511143409845e-01
2.607967967967968e+09	-2.139983866892669e-01
2.607987987987988e+09	-2.210565240186129e-01
2.608008008008008e+09	-2.229734912909205e-01
2.608028028028028e+09	-2.259952308003349e-01
2.608048048048048e+09	-2.304061276724700e-01
2.608068068068068e+09	-2.336642697360244e-01
2.608088088088088e+09	-2.400295837951797e-01
2.608108108108108e+09	-2.450771292006515e-01
2.608128128128128e+09	-2.491310816771005e-01
2.608148148148148e+09	-2.542769330671680e-01
2.608168168168168e+09	-2.503809724303978e-01
